file,id,title,title_original,author,author_original,year,axis_t_raw,valid_t,invalid_t,status,suggested_t,special_hint,reason,verification_status,bibliography_status,canon_id
雅各布·冯·贡腾.md,WL-WORK-1905,雅各布·冯·贡腾,,罗伯特·瓦尔泽,Robert Walser,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雅歌.md,WL-WORK-2148,雅歌,,肉体之爱,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雇员们.md,WL-WORK-0482,雇员们,The Employees,奥尔加·拉夫恩,Olga Ravn,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
雌性男人.md,WL-WORK-0357,雌性男人,,乔安娜·拉斯,Joanna Russ,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
雍正皇帝.md,WL-WORK-1320,雍正皇帝,,二月河,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
雨国之王.md,WL-WORK-3094,雨国之王,The King of the Rainy Country,尼古拉斯·弗里林,Nicolas Freeling,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
雨月物语.md,WL-WORK-0869,雨月物语,,上田秋成,,,T2 早期现代文学,T2,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,CANON-237
雪中悍刀行.md,WL-WORK-2636,雪中悍刀行,,烽火戏诸侯,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
雪之丞变化.md,WL-WORK-2637,雪之丞变化,Yukinojō Henge,三上於菟吉,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雪人.md,WL-WORK-0222,雪人,,乔·奈斯博,Jo Nesbø,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
雪后.md,WL-WORK-2906,雪后,The Snow Queen,琼·D·文奇,Joan D. Vinge,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
雪国.md,WL-WORK-1906,雪国,,川端康成,,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,CANON-053
雪山大地.md,WL-WORK-2891,雪山大地,,杨志军,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
雪山飞狐.md,WL-WORK-2638,雪山飞狐,,金庸,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
雪崩.md,WL-WORK-0394,雪崩,,尼尔·斯蒂芬森,Neal Stephenson,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
零伯爵.md,WL-WORK-0389,零伯爵,,威廉·吉布森,William Gibson,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
零的焦点.md,WL-WORK-0162,零的焦点,,松本清张,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
雷雨.md,WL-WORK-2696,雷雨,,曹禺,,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,个人补录,metadata_pending,
雾.md,WL-WORK-1907,雾,,乌纳穆诺,Miguel de Unamuno,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雾中鲁德.md,WL-WORK-0870,雾中鲁德,,霍普·米尔利斯,Hope Mirrlees,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雾都孤儿.md,WL-WORK-1321,雾都孤儿,,查尔斯·狄更斯,Charles Dickens,,T3 19世纪现代文学体系,T3,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
震荡波骑士.md,WL-WORK-0386,震荡波骑士,,约翰·布鲁纳,John Brunner,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
霍乱时期的爱情.md,WL-WORK-2149,霍乱时期的爱情,,加西亚·马尔克斯,Gabriel García Márquez,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,CANON-179
霍夫曼博士的地狱欲望机器.md,WL-WORK-1908,霍夫曼博士的地狱欲望机器,,安吉拉·卡特,Angela Carter,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
霍桑探案集.md,WL-WORK-0241,霍桑探案集,,程小青,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
霍比特人.md,WL-WORK-0871,霍比特人,,J.R.R.托尔金,J.R.R. Tolkien,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
露水的主人.md,WL-WORK-3208,露水的主人,Gouverneurs de la rosée,雅克·鲁曼,Jacques Roumain,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,CANON-279
霸王别姬.md,WL-WORK-2672,霸王别姬,,李碧华,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,个人补录,metadata_pending,
青年.md,WL-WORK-1322,青年,,森鸥外,,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
青春万岁.md,WL-WORK-1323,青春万岁,,王蒙,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
青春之歌.md,WL-WORK-1324,青春之歌,,杨沫,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
青木川.md,WL-WORK-1325,青木川,,叶广芩,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
青砥稿花红彩画.md,WL-WORK-2639,青砥稿花红彩画,Aoto Zōshi Hana no Nishiki-e,河竹默阿弥,日本,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
青铜骑士.md,WL-WORK-3221,青铜骑士,The Bronze Horseman,普希金,Alexander Pushkin,,T3 19世纪现代文学体系,T3,,HAS_T,,,已有有效 T0–T6 坐标,个人补录,metadata_pending,
静静的顿河.md,WL-WORK-1326,静静的顿河,,肖洛霍夫,Mikhail Sholokhov,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
非常秘密的女巫协会.md,WL-WORK-0872,非常秘密的女巫协会,,桑古·曼丹纳,Sangu Mandanna,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
非洲农庄的故事.md,WL-WORK-0873,非洲农庄的故事,,奥利芙·施赖纳,Olive Schreiner,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
非洲孩子.md,WL-WORK-1327,非洲孩子,,卡马拉·莱伊,Camara Laye,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
靠近野心的心.md,WL-WORK-1909,靠近野心的心,,克拉丽丝·利斯佩克托,Clarice Lispector,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
鞭手.md,WL-WORK-3107,鞭手,Whip Hand,迪克·弗朗西斯,Dick Francis,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
项狄传.md,WL-WORK-2833,项狄传,"The Life and Opinions of Tristram Shandy, Gentleman",劳伦斯·斯特恩,Laurence Sterne,,T2 早期现代文学,T2,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,CANON-084
项链.md,WL-WORK-2729,项链,,莫泊桑,,,T3 19世纪现代文学体系,T3,,HAS_T,,,已有有效 T0–T6 坐标,个人补录,metadata_pending,
顺河入海.md,WL-WORK-3145,顺河入海,Down the River Unto the Sea,沃尔特·莫斯利,Walter Mosley,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
颂歌.md,WL-WORK-1328,颂歌,,安·兰德,Ayn Rand,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
额尔古纳河右岸.md,WL-WORK-2876,额尔古纳河右岸,,迟子建,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
风土记.md,WL-WORK-1518,风土记,,佚名,,,T1 中古多中心文学世界,T1,,HAS_T,,anonymous_or_oral,已有有效 T0–T6 坐标,自动通过,metadata_pending,
风声.md,WL-WORK-2686,风声,,麦家,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,个人补录,metadata_pending,
风暴使者.md,WL-WORK-0874,风暴使者,,迈克尔·莫考克,Michael Moorcock,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
风林火山.md,WL-WORK-1329,风林火山,,井上靖,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
飓风季节.md,WL-WORK-1910,飓风季节,,墨西哥当代暴力,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
飘.md,WL-WORK-1330,飘,,玛格丽特·米切尔,Margaret Mitchell,1936,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
飞向人马座.md,WL-WORK-0454,飞向人马座,,郑文光,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
飞燕惊龙.md,WL-WORK-2640,飞燕惊龙,,卧龙生,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
飞狐外传.md,WL-WORK-2641,飞狐外传,,金庸,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
食人宣言.md,WL-WORK-1911,食人宣言,,奥斯瓦尔德·德·安德拉德,Oswald de Andrade,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
餐后.md,WL-WORK-1912,餐后,,何塞·亚松森·西尔瓦,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
饥饿.md,WL-WORK-1913,饥饿,,克努特·汉姆生,,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,CANON-126
饥饿游戏.md,WL-WORK-0484,饥饿游戏,,苏珊·柯林斯,Suzanne Collins,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
饥饿牧师.md,WL-WORK-1331,饥饿牧师,,威廉·拉贝,Wilhelm Raabe,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
饥饿的路.md,WL-WORK-2854,饥饿的路,The Famished Road,本·奥克瑞,Ben Okri,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,CANON-195
饮马黄河.md,WL-WORK-2642,饮马黄河,,司马翎,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
饺子.md,WL-WORK-2694,饺子,,李碧华,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,个人补录,metadata_pending,
首尔，1964年冬.md,WL-WORK-1914,首尔，1964年冬,,金承钰,Kim Seung-ok 金承钰,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
马丁·德雷斯勒.md,WL-WORK-3013,马丁·德雷斯勒,Martin Dressler: The Tale of an American Dreamer,史蒂文·米尔豪瑟,Steven Millhauser,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
马丁·菲耶罗.md,WL-WORK-1915,马丁·菲耶罗,Martín Fierro,何塞·埃尔南德斯,,,T3 19世纪现代文学体系,T3,,HAS_T,,,已有有效 T0–T6 坐标,手工核验,metadata_pending,
马丁·里瓦斯.md,WL-WORK-1916,马丁·里瓦斯,,阿尔贝托·布莱斯特·加纳,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
马亚一家.md,WL-WORK-3169,马亚一家,Os Maias,埃萨·德·克罗兹,Eça de Queirós,,T3 19世纪现代文学体系,T3,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,CANON-220
马利·阿尔梅达的七个月亮.md,WL-WORK-3079,马利·阿尔梅达的七个月亮,The Seven Moons of Maali Almeida,谢汉·卡鲁纳蒂拉卡,Shehan Karunatilaka,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
马可·波罗游记.md,WL-WORK-0875,马可·波罗游记,,马可·波罗,Marco Polo,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
马奇.md,WL-WORK-3020,马奇,March,杰拉尔丁·布鲁克斯,Geraldine Brooks,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
马尔特手记.md,WL-WORK-1917,马尔特手记,,里尔克,Rainer Maria Rilke,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
马尔科姆·X自传.md,WL-WORK-1918,马尔科姆·X自传,,马尔科姆·X / 亚历克斯·哈利,Malcolm X / Alex Haley,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
马库纳伊玛.md,WL-WORK-1919,马库纳伊玛,,马里奥·德·安德拉德,Mário de Andrade,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
马来西亚海盗.md,WL-WORK-2643,马来西亚海盗,The Pirates of Malaysia,埃米利奥·萨尔加里,马来,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
马比诺吉昂.md,WL-WORK-0876,马比诺吉昂,,凯尔特神话,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
马永贝.md,WL-WORK-3204,马永贝,Mayombe,佩佩特拉,Pepetela,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,CANON-268
马耳他之鹰.md,WL-WORK-0071,马耳他之鹰,,达希尔·哈米特,Dashiell Hammett,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
马鸣风萧萧.md,WL-WORK-2644,马鸣风萧萧,,萧逸,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
驱魔人.md,WL-WORK-0877,驱魔人,,威廉·彼得·布拉蒂,William Peter Blatty,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
驼背人.md,WL-WORK-2645,驼背人,Le Bossu,保罗·费瓦尔,复仇,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
驿站.md,WL-WORK-2899,驿站,Way Station,克利福德·西马克,Clifford D. Simak,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
骆驼祥子.md,WL-WORK-2700,骆驼祥子,,老舍,,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,个人补录,metadata_pending,CANON-042
骏马.md,WL-WORK-2646,骏马,All the Pretty Horses,科马克·麦卡锡,Cormac McCarthy,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
骑士西法尔.md,WL-WORK-2647,骑士西法尔,,佚名,,,,,,MISSING_T_REVIEW_NO_YEAR,,anonymous_or_oral,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
骑虎.md,WL-WORK-1332,骑虎,,约翰·高尔斯华绥,John Galsworthy,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
骗子.md,WL-WORK-1920,骗子,,鲁道夫·乌西格利,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
骚动之秋.md,WL-WORK-2866,骚动之秋,,刘玉民,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,
骨人.md,WL-WORK-3051,骨人,The Bone People,凯里·休姆,Keri Hulme,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,CANON-290
骰子一掷永远取消不了偶然.md,WL-WORK-1921,骰子一掷永远取消不了偶然,,马拉美,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
高人的箴言.md,WL-WORK-1519,高人的箴言,,佚名,,,T0 文学源头与古代文学,T0,,HAS_T,,anonymous_or_oral,已有有效 T0–T6 坐标,自动通过,metadata_pending,
高卢的阿玛迪斯.md,WL-WORK-2648,高卢的阿玛迪斯,Amadís,加尔西·罗德里格斯·德·蒙塔尔沃,Garci Rodríguez de Montalvo,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
高堡奇人.md,WL-WORK-0328,高堡奇人,,菲利普·K.迪克,Philip K. Dick,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
高文爵士与绿骑士.md,WL-WORK-0878,高文爵士与绿骑士,,佚名,,,T1 中古多中心文学世界,T1,,HAS_T,,anonymous_or_oral,已有有效 T0–T6 坐标,自动通过,metadata_pending,
高老头.md,WL-WORK-1333,高老头,,巴尔扎克,Balzac,,T3 19世纪现代文学体系,T3,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,CANON-106
鬼妈妈.md,WL-WORK-0879,鬼妈妈,,尼尔·盖曼,Neil Gaiman,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
鬼屋.md,WL-WORK-0880,鬼屋,,雪莉·杰克逊,Shirley Jackson,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
鬼平犯科帐.md,WL-WORK-2649,鬼平犯科帐,,池波正太郎,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
魍魉之匣.md,WL-WORK-0191,魍魉之匣,,京极夏彦,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
魔女嘉莉.md,WL-WORK-0881,魔女嘉莉,,斯蒂芬·金,Stephen King,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
魔山.md,WL-WORK-1334,魔山,,托马斯·曼,Thomas Mann,,T4 全球现代主义时代,T4,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,CANON-151
魔戒：双塔奇兵.md,WL-WORK-0882,魔戒：双塔奇兵,,J.R.R.托尔金,J.R.R. Tolkien,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
魔戒：王者归来.md,WL-WORK-0883,魔戒：王者归来,,J.R.R.托尔金,J.R.R. Tolkien,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
魔戒：魔戒同盟.md,WL-WORK-0884,魔戒：魔戒同盟,,J.R.R.托尔金,J.R.R. Tolkien,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
魔法学徒.md,WL-WORK-0885,魔法学徒,,雷蒙德·E.菲斯特,Raymond E. Feist,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
魔法师的外甥.md,WL-WORK-0886,魔法师的外甥,,C.S.刘易斯,C.S. Lewis,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
魔法的颜色.md,WL-WORK-0887,魔法的颜色,,特里·普拉切特,Terry Pratchett,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
魔界转生.md,WL-WORK-2650,魔界转生,,山田风太郎,,,T5 二战后多极文学,T5,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
魔眼之匣谜案.md,WL-WORK-0206,魔眼之匣谜案,,今村昌弘,,,T6 当代全球文学,T6,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,,
魔鬼的药水.md,WL-WORK-0888,魔鬼的药水,,E.T.A.霍夫曼,,,T3 19世纪现代文学体系,T3,,HAS_T,,,已有有效 T0–T6 坐标,自动通过,metadata_pending,
鱼目集.md,WL-WORK-1922,鱼目集,,卞之琳,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
鲁平奇案.md,WL-WORK-0242,鲁平奇案,,孙了红,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
鲁拜集.md,WL-WORK-2821,鲁拜集,Rubaiyat,欧玛尔·海亚姆,Omar Khayyam,,T1 中古多中心文学世界,T1,,HAS_T,,,已有有效 T0–T6 坐标,需复核,metadata_pending,CANON-061
